SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
657,16453,24905,58141,105.1467,81.2197
658,16455,24905,58141,105.0277,81.2189
659,16464,24905,58141,105.0169,81.2152
660,16500,24905,58141,104.9768,81.2152
661,16531,24905,58141,104.9739,81.2151
662,16583,24905,58141,104.9713,81.2151
663,16587,24905,58141,104.9022,81.2131
664,16602,24905,58141,104.0474,81.2131
665,16619,24905,58141,104.0267,81.2118
666,16647,24905,58141,103.8594,81.2114
667,16703,24905,58141,103.6462,81.2093
668,16732,24905,58141,103.5429,81.2048
669,16795,24905,58141,103.5396,79.5496
670,16826,24905,58141,101.6490,79.5496
671,16833,24905,58141,101.6146,79.5486
672,16852,24905,58141,101.5687,79.5442
673,16872,24905,58141,100.1601,79.5361
674,16904,24905,58141,100.1062,79.5280
675,16913,24905,58141,99.9793,79.5280
676,16952,24905,58141,99.6831,79.5276
677,16962,24905,58141,99.6104,79.5268
678,17107,24905,58141,99.5433,79.5268
679,17111,24905,58141,99.3459,79.5260
680,17125,24905,58141,99.3220,79.5210
681,17129,24905,58141,99.2609,79.5178
682,17197,24905,58141,99.0156,79.5176
683,17260,24905,58141,98.9622,79.5175
684,17310,24905,58141,98.8711,79.5174
685,17338,24905,58141,98.8234,79.4630
686,17367,24905,58141,98.7298,79.0064
687,17374,24905,58141,98.2725,78.5920
688,17384,24905,58141,98.2442,78.5905
689,17397,24905,58141,98.1740,78.5885
690,17404,24905,58141,98.1163,78.5877
691,17436,24905,58141,97.8662,78.5875
692,17463,24905,58141,97.6088,78.5874
693,17520,24905,58141,97.5812,78.5793
694,17522,24905,58141,97.4830,78.5793
695,17528,24905,58141,97.3211,78.5788
696,17604,24905,58141,97.2801,78.5788
697,17604,24905,58141,97.2220,78.5773
698,17652,24905,58141,96.9175,78.5772
699,17676,24905,58141,96.5922,78.5772
700,17681,24905,58141,96.4583,78.5765
701,17685,24905,58141,96.4406,78.5750
702,17690,24905,58141,96.4231,78.5738
703,17713,24905,58141,96.3868,78.5737
704,17716,24905,58141,96.2883,78.5730
705,17721,24905,58141,96.0434,78.3169
706,17748,24905,58141,96.0266,78.3143
707,17830,24905,58141,95.9670,78.3140
708,17849,24905,58141,95.7954,78.3139
709,17869,24905,58141,95.6881,78.3132
710,17895,24905,58141,94.3213,78.3131
711,17961,24905,58141,94.1352,78.3125
712,17982,24905,58141,93.7264,78.3092
713,17996,24905,58141,93.6622,78.3074
714,18054,24905,58141,93.6146,78.3021
715,18058,24905,58141,92.8920,78.3013
716,18082,24905,58141,92.4768,78.2979
717,18104,24905,58141,92.4284,78.2956
718,18139,24905,58141,92.4270,78.2932
719,18155,24905,58141,92.4259,78.2909
720,18177,24905,58141,92.4245,78.2886
721,18188,24905,58141,92.4234,78.2862
722,18203,24905,58141,92.4220,78.2838
723,18237,24905,58141,92.4206,78.2769
724,18263,24905,58141,92.4175,78.2731
725,18315,24905,58141,92.3423,78.2683
726,18319,24905,58141,92.3396,78.2683
727,18345,24905,58141,92.1782,78.2660
728,18365,24905,58141,92.1771,78.2636
729,18468,24905,58141,92.1761,77.3818
730,18493,24905,58141,92.1451,77.3814
731,18510,24905,58141,92.1207,77.3782
732,18619,24905,58141,91.9279,77.3768
733,18735,24905,58141,91.9279,77.3747
734,18792,24905,58141,91.7883,77.3745
735,18814,24905,58141,91.7804,77.3745
736,18840,24905,58141,91.7777,77.3744
737,18867,24905,58141,91.7753,77.3730
738,18879,24905,58141,91.6942,77.3686
739,18884,24905,58141,90.5153,77.3680
740,18889,24905,58141,90.1083,77.3671
741,18900,24905,58141,89.4137,77.3671
742,18904,24905,58141,89.0595,77.3667
743,18932,24905,58141,89.0353,77.3667
744,18957,24905,58141,88.8808,77.3207
745,19027,24905,58141,88.7044,77.3205
746,19049,24905,58141,88.6866,77.3203
747,19125,24905,58141,88.6834,77.3199
748,19138,24905,58141,88.6498,77.3198
749,19161,24905,58141,88.6451,77.3197
750,19185,24905,58141,88.6418,77.3197
751,19190,24905,58141,88.6386,77.3189
752,19195,24905,58141,88.6246,77.3175
753,19212,24905,58141,88.5132,77.3157
754,19225,24905,58141,88.3897,77.3139
755,19268,24905,58141,88.3523,77.3137
756,19288,24905,58141,88.1802,77.2814
757,19297,24905,58141,88.1342,77.2800
758,19369,24905,58141,88.1110,77.2796
759,19505,24905,58141,88.0709,77.2192
760,19525,24905,58141,87.0870,77.2187
761,19538,24905,58141,87.0648,77.2172
762,19565,24905,58141,87.0390,77.2117
763,19604,24905,58141,86.9417,77.2116
764,19620,24905,58141,86.9348,77.2101
765,19631,24905,58141,86.9083,76.9788
766,19644,24905,58141,86.8835,76.9782
767,19670,24905,58141,86.2594,76.9712
768,19679,24905,58141,86.1857,76.9706
769,19696,24905,58141,85.6877,76.9695
770,19718,24905,58141,85.6468,76.9694
771,19719,24905,58141,85.6432,76.9694
772,19728,24905,58141,85.6310,76.9689
773,19738,24905,58141,85.4905,76.9683
774,19769,24905,58141,85.4703,76.9626
775,19778,24905,58141,85.3807,76.9621
776,19801,24905,58141,85.2221,76.9610
777,19810,24905,58141,85.1796,76.9604
778,19818,24905,58141,85.1629,76.9598
779,19877,24905,58141,82.5813,76.9099
780,19911,24905,58141,82.4834,76.9082
781,19913,24905,58141,82.4059,76.9082
782,19914,24905,58141,82.3309,76.9063
783,19920,24905,58141,81.8337,76.9063
784,19939,24905,58141,81.8204,76.9062
785,20004,24905,58141,81.7324,76.9050
786,20007,24905,58141,81.6907,76.9042
787,20024,24905,58141,81.6294,76.9017
788,20135,24905,58141,80.2409,76.8990
789,20142,24905,58141,80.0094,76.8986
790,20157,24905,58141,79.8905,76.8977
791,20169,24905,58141,79.8576,76.8972
792,20189,24905,58141,79.8406,76.8961
793,20199,24905,58141,79.8133,76.8956
794,20239,24905,58141,79.7997,76.8953
795,20281,24905,58141,79.6315,76.4830
796,20293,24905,58141,79.4298,76.4830
797,20323,24905,58141,79.4117,76.4774
798,20411,24905,58141,79.2964,76.4761
799,20450,24905,58141,78.9886,76.4761
800,20452,24905,58141,78.9798,76.4745
801,20481,24905,58141,77.6191,76.4745
802,20485,24905,58141,77.5009,76.4730
803,20491,24905,58141,76.8058,76.4715
804,20496,24905,58141,76.7797,76.4700
805,20514,24905,58141,76.7534,76.4694
806,20522,24905,58141,76.6676,76.4687
807,20555,24905,58141,76.5920,76.4686
808,20645,24905,58141,76.3071,76.4681
809,20670,24905,58141,76.1404,76.4608
810,20691,24905,58141,76.0255,76.4607
811,20715,24905,58141,76.0236,76.4572
812,20722,24905,58141,75.6673,76.4555
813,20754,24905,58141,75.5455,76.4522
814,20780,24905,58141,75.3184,76.4485
815,20807,24905,58141,75.2481,76.4469
816,20835,24905,58141,75.2056,76.4464
817,20849,24905,58141,75.1692,76.4464
818,20902,24905,58141,75.1615,76.4458
819,20909,24905,58141,75.0689,76.4454
820,20915,24905,58141,75.0401,76.4448
821,20915,24905,58141,74.3427,74.7136
822,20921,24905,58141,74.2783,74.7129
823,20954,24905,58141,74.2267,74.7127
824,20954,24905,58141,74.1118,74.7127
825,20967,24905,58141,74.0440,74.7127
826,20994,24905,58141,73.9838,74.7126
827,21020,24905,58141,73.2480,74.7120
828,21051,24905,58141,73.1961,74.7111
829,21074,24905,58141,73.1577,74.7107
830,21080,24905,58141,72.4644,74.7107
831,21106,24905,58141,72.3376,74.7106
832,21112,24905,58141,72.3043,74.7106
833,21115,24905,58141,72.2655,74.7099
834,21117,24905,58141,72.0468,74.7099
835,21148,24905,58141,71.9969,74.6442
836,21152,24905,58141,71.9178,74.6442
837,21179,24905,58141,71.8985,74.6289
838,21184,24905,58141,71.7961,74.6289
839,21189,24905,58141,71.7719,74.6274
840,21192,24905,58141,71.6074,74.6274
841,21202,24905,58141,71.5602,74.6267
842,21236,24905,58141,71.5244,74.6265
843,21278,24905,58141,71.4098,74.6264
844,21281,24905,58141,71.0384,74.6257
845,21288,24905,58141,71.0182,74.6251
846,21293,24905,58141,70.9980,74.6243
847,21298,24905,58141,70.9366,74.6235
848,21348,24905,58141,70.8349,74.6234
849,21366,24905,58141,70.5483,74.6225
850,21411,24905,58141,70.2757,74.2055
851,21412,24905,58141,69.8582,74.2055
852,21491,24905,58141,69.7610,74.2051
853,21511,24905,58141,69.5838,74.2045
854,21515,24905,58141,69.3849,74.2038
855,21528,24905,58141,69.3685,74.2037
856,21579,24905,58141,69.3669,74.1913
857,21604,24905,58141,69.3432,73.8661
858,21645,24905,58141,68.9262,73.8660
859,21689,24905,58141,68.8994,73.8659
860,21759,24905,58141,68.8882,73.8657
861,21771,24905,58141,68.8585,73.8652
862,21797,24905,58141,68.7976,73.8641
863,21804,24905,58141,68.3930,73.8633
864,21818,24905,58141,68.3776,73.8632
865,21831,24905,58141,67.3159,73.8625
866,21833,24905,58141,67.2818,73.8623
867,21864,24905,58141,67.2555,73.8618
868,21866,24905,58141,67.1961,73.8616
869,21869,24905,58141,67.1279,73.8614
870,21872,24905,58141,66.6186,73.8613
871,21927,24905,58141,66.5532,73.8609
872,21931,24905,58141,66.5262,73.8607
873,21933,24905,58141,66.4300,73.8606
874,21963,24905,58141,66.4099,73.8587
875,21969,24905,58141,66.1754,73.8582
876,22015,24905,58141,65.5548,73.3001
877,22060,24905,58141,64.9955,73.2997
878,22088,24905,58141,64.9911,73.2832
879,22091,24905,58141,64.9016,73.2832
880,22101,24905,58141,64.8844,73.2822
881,22118,24905,58141,64.8442,73.2804
882,22148,24905,58141,64.7851,73.2636
883,22164,24905,58141,64.6664,73.2552
884,22217,24905,58141,64.5181,73.2543
885,22243,24905,58141,63.6325,73.2458
886,22274,24905,58141,63.4971,72.8113
887,22302,24905,58141,63.0696,72.7946
888,22322,24905,58141,62.9754,72.4533
889,22343,24905,58141,62.5734,72.4533
890,22358,24905,58141,62.5702,72.4533
891,22376,24905,58141,62.5195,71.5248
892,22390,24905,58141,62.4714,71.5241
893,22391,24905,58141,62.1149,71.5241
894,22462,24905,58141,62.0535,71.5124
895,22478,24905,58141,61.7786,71.5116
896,22493,24905,58141,61.6578,71.5107
897,22495,24905,58141,61.5294,71.5099
898,22505,24905,58141,61.0926,71.5069
899,22542,24905,58141,60.5227,71.5068
900,22562,24905,58141,60.5183,71.5059
901,22563,24905,58141,60.0422,71.5052
902,22570,24905,58141,60.0247,71.4869
903,22590,24905,58141,59.5943,71.4860
904,22614,24905,58141,59.1335,71.4854
905,22677,24905,58141,59.0592,71.4849
906,22751,24905,58141,59.0345,71.4844
907,22764,24905,58141,58.7555,71.4836
908,22781,24905,58141,58.6767,71.4830
909,22836,24905,58141,56.1368,71.4811
910,22846,24905,58141,55.4157,71.4672
911,22915,24905,58141,54.4731,71.4667
912,22940,24905,58141,54.3389,71.4526
913,22957,24905,58141,54.3076,70.9005
914,22973,24905,58141,53.7628,70.8998
915,22996,24905,58141,53.6424,70.8997
916,23018,24905,58141,53.6410,70.8994
917,23036,24905,58141,53.6058,70.8348
918,23063,24905,58141,53.4651,70.8347
919,23075,24905,58141,53.4639,70.8346
920,23088,24905,58141,53.4627,70.8346
921,23109,24905,58141,53.4390,70.8345
922,23114,24905,58141,53.4376,70.8333
923,23122,24905,58141,53.2948,70.8322
924,23146,24905,58141,52.2858,70.8306
925,23154,24905,58141,52.2353,70.8304
926,23213,24905,58141,52.2265,70.8303
927,23240,24905,58141,52.2136,70.8303
928,23281,24905,58141,52.1228,70.8293
929,23307,24905,58141,52.0849,70.8292
930,23319,24905,58141,51.9706,70.8292
931,23333,24905,58141,51.9692,70.8286
932,23337,24905,58141,51.9075,70.8286
933,23340,24905,58141,51.3028,70.8286
934,23399,24905,58141,51.2351,70.7682
935,23423,24905,58141,51.0846,70.7680
936,23426,24905,58141,50.9787,70.7680
937,23443,24905,58141,50.4629,70.7680
938,23473,24905,58141,50.4175,70.7679
939,23474,24905,58141,50.3273,70.7679
940,23482,24905,58141,49.8114,70.7475
941,23492,24905,58141,49.7898,70.7461
942,23558,24905,58141,49.4636,70.7457
943,23627,24905,58141,49.4326,70.7454
944,23649,24905,58141,49.4162,70.6764
945,23675,24905,58141,49.2091,70.6754
946,23702,24905,58141,49.1697,70.6748
947,23716,24905,58141,48.9501,70.6744
948,23754,24905,58141,48.8319,70.6741
949,23778,24905,58141,48.7963,70.6737
950,23780,24905,58141,48.6729,70.6729
951,23783,24905,58141,48.6114,70.6722
952,23818,24905,58141,48.5951,70.6718
953,23908,24905,58141,48.5122,70.6236
954,23998,24905,58141,48.4263,70.6233
955,24027,24905,58141,48.4016,70.6224
956,24078,24905,58141,48.3662,70.6219
957,24101,24905,58141,48.3554,70.6214
958,24107,24905,58141,48.2834,70.6205
959,24108,24905,58141,48.2670,70.6205
960,24158,24905,58141,48.2275,70.6198
961,24176,24905,58141,48.1888,70.6194
962,24195,24905,58141,48.1099,70.6186
963,24200,24905,58141,47.2670,70.6179
964,24247,24905,58141,47.2504,70.6177
965,24283,24905,58141,47.1097,70.6176
966,24301,24905,58141,47.1067,70.6170
967,24358,24905,58141,47.0543,70.4836
968,24376,24905,58141,47.0343,70.4833
969,24393,24905,58141,46.5814,70.4826
970,24421,24905,58141,46.4753,70.4819
971,24467,24905,58141,46.4394,70.4546
972,24491,24905,58141,46.2223,70.4537
973,24496,24905,58141,45.1950,70.4537
974,24539,24905,58141,44.7220,70.4533
975,24575,24905,58141,44.5473,70.4511
976,24613,24905,58141,44.3799,70.4510
977,24722,24905,58141,43.6977,70.4483
978,24878,24905,58141,43.6540,70.4470
979,24904,24905,58141,43.5200,70.4463
980,24909,24905,58141,43.4539,70.4463
981,24938,24905,58141,43.4351,70.4463
982,24943,24905,58141,43.3235,70.4463
983,25039,24905,58141,43.3052,70.4461
984,25063,24905,58141,43.2902,70.4369
985,25067,24905,58141,43.2873,70.4369
986,25092,24905,58141,43.2697,70.4369
987,25103,24905,58141,43.2196,70.4369
988,25128,24905,58141,43.1285,70.4369
989,25136,24905,58141,43.1101,70.4369
990,25148,24905,58141,42.4859,70.4369
991,25175,24905,58141,42.4531,70.4368
992,25197,24905,58141,42.3906,70.2252
993,25220,24905,58141,42.2578,70.2245
994,25241,24905,58141,41.1512,70.2245
995,25248,24905,58141,41.0857,70.2244
996,25268,24905,58141,41.0847,70.2242
997,25294,24905,58141,41.0837,70.2241
998,25314,24905,58141,41.0700,70.2240
999,25321,24905,58141,41.0505,70.2240
1000,25351,24905,58141,41.0495,70.2238
1001,25383,24905,58141,40.9256,70.2219
1002,25407,24905,58141,40.7991,70.2218
1003,25419,24905,58141,40.7207,70.2218
1004,25471,24905,58141,40.6884,70.1888
1005,25517,24905,58141,40.6519,70.1882
1006,25573,24905,58141,40.6479,70.0768
1007,25615,24905,58141,40.6361,70.0761
1008,25710,24905,58141,40.6276,70.0747
1009,25759,24905,58141,40.4801,70.0744
1010,25785,24905,58141,40.4363,70.0741
1011,25825,24905,58141,40.4213,70.0736
1012,25899,24905,58141,40.3753,70.0726
1013,25931,24905,58141,40.1872,70.0726
1014,25962,24905,58141,40.1718,70.0633
1015,26052,24905,58141,40.1694,70.0625
1016,26117,24905,58141,40.1470,70.0623
1017,26175,24905,58141,40.1344,70.0622
1018,26208,24905,58141,40.1197,70.0622
1019,26230,24905,58141,40.1087,70.0614
1020,26308,24905,58141,39.9841,70.0613
1021,26436,24905,58141,39.9698,70.0607
1022,26483,24905,58141,39.9198,70.0605
1023,26497,24905,58141,39.8703,70.0604
1024,26516,24905,58141,39.8680,70.0601
1025,26574,24905,58141,39.7361,70.0593
1026,26609,24905,58141,39.7294,70.0593
1027,26619,24905,58141,39.6691,70.0591
1028,26640,24905,58141,39.6570,70.0590
1029,26673,24905,58141,39.6548,70.0507
1030,26730,24905,58141,39.6398,70.0479
1031,26771,24905,58141,39.3765,70.0477
1032,26870,24905,58141,39.2858,69.9278
1033,26906,24905,58141,39.1256,69.9276
1034,26931,24905,58141,39.1039,69.9274
1035,26956,24905,58141,39.0949,69.9273
1036,26982,24905,58141,39.0865,69.9273
1037,26998,24905,58141,39.0717,69.9268
1038,27052,24905,58141,38.9264,69.9266
1039,27155,24905,58141,38.8806,69.9262
1040,27172,24905,58141,38.8522,69.9259
1041,27190,24905,58141,38.8437,69.9258
1042,27206,24905,58141,38.7852,69.8770
1043,27267,24905,58141,38.6531,69.8769
1044,27357,24905,58141,38.6460,69.8762
1045,27431,24905,58141,38.6225,69.7919
1046,27445,24905,58141,38.5196,69.7714
1047,27475,24905,58141,38.4413,69.7586
1048,27507,24905,58141,38.4254,69.7576
1049,27579,24905,58141,38.3915,69.7567
1050,27586,24905,58141,38.2804,69.7358
1051,27618,24905,58141,38.2020,69.7227
1052,27642,24905,58141,38.1729,69.3550
1053,27661,24905,58141,37.8051,69.1495
1054,27667,24905,58141,37.5998,69.1488
1055,27667,24905,58141,37.5221,69.1488
1056,27702,24905,58141,37.4940,69.1487
1057,27744,24905,58141,37.4428,69.1485
1058,27746,24905,58141,37.4364,69.1485
1059,27758,24905,58141,37.4190,69.1481
1060,27786,24905,58141,36.0023,69.1481
1061,27814,24905,58141,35.9530,69.1481
1062,27833,24905,58141,35.9511,68.9166
1063,27922,24905,58141,35.5048,68.9163
1064,27988,24905,58141,35.4785,68.9150
1065,27989,24905,58141,35.4549,68.9150
1066,27999,24905,58141,35.4385,68.9148
1067,28020,24905,58141,35.3944,68.8497
1068,28054,24905,58141,35.3415,68.8493
1069,28054,24905,58141,35.2548,68.8492
1070,28082,24905,58141,34.0157,68.8491
1071,28230,24905,58141,34.0102,68.8446
1072,28239,24905,58141,33.9250,68.8440
1073,28241,24905,58141,32.7618,68.8440
1074,28243,24905,58141,32.6797,68.8440
1075,28277,24905,58141,32.5767,68.8439
1076,28318,24905,58141,32.5449,68.8437
1077,28360,24905,58141,32.5119,68.8375
1078,28362,24905,58141,32.3957,68.8375
1079,28423,24905,58141,32.2161,68.8360
1080,28495,24905,58141,32.1654,68.8358
1081,28522,24905,58141,32.1503,68.8358
1082,28525,24905,58141,32.1329,68.8358
1083,28542,24905,58141,32.1199,68.8351
1084,28574,24905,58141,32.1029,68.8348
1085,28595,24905,58141,32.1003,68.8348
1086,28596,24905,58141,31.9666,68.8348
1087,28615,24905,58141,31.9442,68.8264
1088,28671,24905,58141,31.9267,68.8263
1089,28683,24905,58141,31.9054,68.8263
1090,28735,24905,58141,31.9022,68.8261
1091,28774,24905,58141,31.8818,68.8260
1092,28795,24905,58141,31.8587,68.8260
1093,28985,24905,58141,31.7716,68.8248
1094,29056,24905,58141,31.6958,68.8243
1095,29065,24905,58141,31.5920,68.2362
1096,29075,24905,58141,31.5753,68.2358
1097,29091,24905,58141,31.5467,68.2357
1098,29120,24905,58141,31.3923,68.2354
1099,29184,24905,58141,31.3894,68.1774
1100,29323,24905,58141,31.3820,68.1770
1101,29377,24905,58141,31.3512,68.1759
1102,29450,24905,58141,31.3221,68.1758
1103,29560,24905,58141,31.2024,68.1752
1104,29587,24905,58141,31.1496,68.1751
1105,29625,24905,58141,31.1421,68.1582
1106,29640,24905,58141,31.1349,68.1576
1107,29661,24905,58141,31.1216,68.1571
1108,29741,24905,58141,31.1041,68.1565
1109,29818,24905,58141,31.0382,68.1562
1110,29871,24905,58141,30.8936,68.1467
1111,29877,24905,58141,30.8147,68.1467
1112,29888,24905,58141,30.3986,68.1467
1113,29962,24905,58141,29.7937,68.1460
1114,29990,24905,58141,29.7805,68.1460
1115,30032,24905,58141,29.7757,68.1457
1116,30062,24905,58141,29.7694,68.1456
1117,30107,24905,58141,29.7070,68.1456
1118,30113,24905,58141,29.5720,68.1454
1119,30144,24905,58141,29.4957,68.1452
1120,30171,24905,58141,29.4939,68.1447
1121,30188,24905,58141,29.4920,68.1447
1122,30226,24905,58141,29.4677,68.1445
1123,30290,24905,58141,29.4423,68.1441
1124,30326,24905,58141,29.4336,68.1440
1125,30386,24905,58141,29.4282,68.1429
1126,30408,24905,58141,29.4026,67.2956
1127,30420,24905,58141,28.5552,67.2950
1128,30437,24905,58141,28.2011,67.2949
1129,30623,24905,58141,28.1992,67.2931
1130,30655,24905,58141,28.0339,67.2674
1131,30726,24905,58141,28.0283,67.2666
1132,30807,24905,58141,27.8307,67.1741
1133,30808,24905,58141,27.6809,67.1740
1134,30832,24905,58141,27.6636,67.1737
1135,30863,24905,58141,27.1344,67.1736
1136,30894,24905,58141,27.1289,67.1735
1137,30901,24905,58141,27.0489,67.1735
1138,30921,24905,58141,27.0481,67.1734
1139,30978,24905,58141,27.0427,67.1728
1140,30989,24905,58141,27.0348,67.1177
1141,31004,24905,58141,26.9775,67.1177
1142,31016,24905,58141,26.9767,67.0920
1143,31028,24905,58141,26.9743,67.0918
1144,31048,24905,58141,26.9735,67.0918
1145,31061,24905,58141,26.8794,67.0917
1146,31110,24905,58141,26.8784,67.0916
1147,31124,24905,58141,26.8656,67.0915
1148,31132,24905,58141,26.8601,67.0915
1149,31149,24905,58141,26.8294,67.0915
1150,31166,24905,58141,26.7858,67.0915
1151,31182,24905,58141,26.7849,67.0915
1152,31196,24905,58141,26.7635,67.0914
1153,31211,24905,58141,26.7626,67.0912
1154,31217,24905,58141,26.6926,66.6857
1155,31231,24905,58141,26.6916,66.6857
1156,31242,24905,58141,26.6562,66.6857
1157,31260,24905,58141,26.6554,66.6856
1158,31292,24905,58141,26.6546,66.6855
1159,31301,24905,58141,26.6519,66.5459
1160,31311,24905,58141,26.4470,66.5458
1161,31338,24905,58141,26.4462,66.2128
1162,31345,24905,58141,26.1132,66.2128
1163,31415,24905,58141,26.0876,66.2117
1164,31446,24905,58141,25.9382,66.2116
1165,31489,24905,58141,25.9342,66.2107
1166,31495,24905,58141,25.7519,66.2102
1167,31506,24905,58141,25.7405,66.2101
1168,31572,24905,58141,25.7397,66.2099
1169,31618,24905,58141,25.7346,66.2098
1170,31649,24905,58141,25.6800,66.1834
1171,31675,24905,58141,25.6749,66.1832
1172,31715,24905,58141,25.6207,66.1831
1173,31733,24905,58141,25.6174,66.1829
1174,31813,24905,58141,25.6158,66.1822
1175,31852,24905,58141,25.6055,66.1821
1176,31871,24905,58141,25.6023,66.1821
1177,31890,24905,58141,25.6015,66.1817
1178,31934,24905,58141,23.4669,66.1814
1179,31951,24905,58141,23.4620,66.1812
1180,31954,24905,58141,23.0281,66.1812
1181,31984,24905,58141,22.8591,66.1811
1182,31994,24905,58141,22.8562,66.1811
1183,32014,24905,58141,22.8548,66.1810
1184,32034,24905,58141,22.8505,66.1808
1185,32136,24905,58141,22.8401,66.1802
1186,32160,24905,58141,22.8268,66.1795
1187,32188,24905,58141,22.7156,66.1794
1188,32238,24905,58141,22.6138,66.1786
1189,32252,24905,58141,22.6045,66.1785
1190,32313,24905,58141,22.6033,66.1764
1191,32346,24905,58141,22.4383,66.1764
1192,32346,24905,58141,22.3941,66.1764
1193,32366,24905,58141,22.3821,66.1764
1194,32388,24905,58141,22.3596,66.1764
1195,32409,24905,58141,22.3290,66.1764
1196,32434,24905,58141,22.3052,66.1748
1197,32437,24905,58141,22.1677,66.1748
1198,32461,24905,58141,21.2137,66.1747
1199,32478,24905,58141,21.2101,66.1747
1200,32487,24905,58141,20.9328,66.1747
1201,32547,24905,58141,20.5627,65.9972
1202,32557,24905,58141,20.5494,65.9971
1203,32568,24905,58141,20.5476,65.9970
1204,32589,24905,58141,20.5449,65.9969
1205,32675,24905,58141,20.5398,65.9967
1206,32684,24905,58141,20.3985,65.9966
1207,32703,24905,58141,20.3973,65.9965
1208,32715,24905,58141,20.3764,65.9965
1209,32748,24905,58141,20.3258,65.9936
1210,32774,24905,58141,20.3046,65.9848
1211,32793,24905,58141,20.2830,65.2309
1212,32824,24905,58141,20.2817,65.2308
1213,32866,24905,58141,20.2805,65.2306
1214,32953,24905,58141,20.2357,65.2287
1215,33004,24905,58141,20.2217,65.2285
1216,33028,24905,58141,20.2166,65.1929
1217,33064,24905,58141,20.2119,65.1928
1218,33110,24905,58141,20.2093,65.1925
1219,33160,24905,58141,20.2068,65.1923
1220,33239,24905,58141,20.1980,65.1921
1221,33260,24905,58141,20.1860,65.1920
1222,33306,24905,58141,20.1844,65.1917
1223,33338,24905,58141,20.1800,65.1909
1224,33368,24905,58141,20.1379,65.1909
1225,33379,24905,58141,20.0937,65.1908
1226,33401,24905,58141,20.0925,65.1905
1227,33420,24905,58141,20.0698,65.1904
1228,33424,24905,58141,20.0685,65.1904
1229,33436,24905,58141,19.7898,65.1901
1230,33474,24905,58141,19.7667,65.1901
1231,33495,24905,58141,19.7429,65.1898
1232,33507,24905,58141,19.7186,65.1898
1233,33629,24905,58141,19.5363,65.1895
1234,33668,24905,58141,19.5051,65.1889
1235,33727,24905,58141,19.4574,65.1889
1236,33748,24905,58141,19.4410,65.1888
1237,33767,24905,58141,19.4378,65.1888
1238,33767,24905,58141,19.4078,65.1888
1239,33775,24905,58141,18.9558,65.1885
1240,33786,24905,58141,18.3092,65.1047
1241,33795,24905,58141,18.1491,65.1046
1242,33817,24905,58141,18.1471,65.1046
1243,33831,24905,58141,18.1319,64.9869
1244,33856,24905,58141,18.0140,64.9866
1245,33875,24905,58141,18.0084,64.9861
1246,33896,24905,58141,18.0074,64.9860
1247,33987,24905,58141,18.0064,64.9855
1248,34025,24905,58141,17.8588,64.9854
1249,34041,24905,58141,17.8567,64.9851
1250,34069,24905,58141,17.8557,64.9846
1251,34083,24905,58141,17.7665,64.9845
1252,34275,24905,58141,17.7647,64.9844
1253,34286,24905,58141,17.7083,64.9841
1254,34324,24905,58141,17.5708,64.9839
1255,34364,24905,58141,17.5653,64.9839
1256,34408,24905,58141,17.3788,64.9836
1257,34419,24905,58141,17.3718,64.9834
1258,34448,24905,58141,17.2913,64.9833
1259,34481,24905,58141,17.2884,64.9832
1260,34555,24905,58141,17.2813,64.8463
1261,34571,24905,58141,17.2589,64.7127
1262,34589,24905,58141,17.2576,64.5872
1263,34604,24905,58141,17.1273,64.5871
1264,34639,24905,58141,17.1257,64.5870
1265,34658,24905,58141,17.0986,64.5869
1266,34678,24905,58141,17.0965,64.5869
1267,34696,24905,58141,17.0943,64.5868
1268,34712,24905,58141,17.0926,64.5867
1269,34741,24905,58141,17.0904,64.5867
1270,34747,24905,58141,17.0881,63.6607
1271,34823,24905,58141,17.0497,63.6603
1272,34850,24905,58141,17.0367,63.6334
1273,34879,24905,58141,17.0078,63.6334
1274,34894,24905,58141,16.9794,63.6333
1275,34907,24905,58141,16.9774,63.6333
1276,34950,24905,58141,16.9623,63.6325
1277,35001,24905,58141,16.9575,63.6324
1278,35044,24905,58141,16.9512,63.6322
1279,35113,24905,58141,16.9459,63.6320
1280,35142,24905,58141,16.9364,63.6318
1281,35145,24905,58141,16.8833,63.6318
1282,35244,24905,58141,16.8023,63.6311
1283,35274,24905,58141,16.7890,63.6308
1284,35292,24905,58141,16.7743,63.6307
1285,35302,24905,58141,16.7731,63.6306
1286,35321,24905,58141,16.7721,63.6306
1287,35322,24905,58141,16.7709,63.4038
1288,35349,24905,58141,16.4660,63.4037
1289,35386,24905,58141,16.4637,63.4034
1290,35410,24905,58141,16.1643,63.4034
1291,35423,24905,58141,16.1596,63.4034
1292,35455,24905,58141,16.1466,63.1935
1293,35514,24905,58141,15.9368,63.1906
1294,35521,24905,58141,14.9813,63.1906
1295,35526,24905,58141,14.9765,63.1901
1296,35526,24905,58141,14.9684,63.1901
1297,35534,24905,58141,14.9613,63.1757
1298,35551,24905,58141,14.9565,63.1757
1299,35578,24905,58141,14.9286,63.1753
1300,35578,24905,58141,14.9117,63.1753
1301,35618,24905,58141,14.9033,63.1751
1302,35634,24905,58141,14.9011,63.1751
1303,35649,24905,58141,14.9001,63.1750
1304,35665,24905,58141,14.8763,63.1750
1305,35676,24905,58141,14.8507,63.1749
1306,35708,24905,58141,14.8462,63.1057
