SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
539,15235,7295,42395,333.9578,171.3336
540,15236,7295,42395,333.9489,171.3335
541,15237,7295,42395,333.9155,171.3335
542,15248,7295,42395,333.8816,171.3335
543,15303,7295,42395,332.8700,171.3315
544,15362,7295,42395,332.4144,171.3249
545,15381,7295,42395,332.3500,171.2363
546,15391,7295,42395,332.1244,171.2358
547,15396,7295,42395,332.0997,171.2323
548,15408,7295,42395,332.0963,171.2242
549,15438,7295,42395,332.0836,171.2156
550,15452,7295,42395,331.8276,171.2144
551,15458,7295,42395,331.6634,171.2116
552,15459,7295,42395,331.6583,171.2077
553,15489,7295,42395,331.6560,171.2033
554,15500,7295,42395,331.5053,171.2028
555,15504,7295,42395,331.4848,171.1977
556,15541,7295,42395,331.4814,171.1941
557,15555,7295,42395,331.4769,171.1936
558,15558,7295,42395,331.4531,171.1897
559,15585,7295,42395,331.4508,171.1788
560,15610,7295,42395,331.4335,171.1640
561,15658,7295,42395,331.2470,171.1636
562,15733,7295,42395,331.1932,171.1630
563,15790,7295,42395,331.1249,171.1628
564,15818,7295,42395,331.0705,171.1574
565,15841,7295,42395,330.9711,171.1347
566,15877,7295,42395,330.8893,171.1346
567,15904,7295,42395,330.8614,171.1225
568,15920,7295,42395,330.7221,171.1167
569,15940,7295,42395,330.6209,171.1039
570,16049,7295,42395,330.4156,170.9530
571,16073,7295,42395,330.1490,170.9521
572,16084,7295,42395,330.0958,170.9160
573,16125,7295,42395,330.0842,170.8979
574,16136,7295,42395,330.0569,170.8977
575,16140,7295,42395,330.0452,170.8944
576,16155,7295,42395,330.0428,170.8923
577,16183,7295,42395,330.0397,170.8922
578,16202,7295,42395,330.0143,170.8892
579,16247,7295,42395,329.9362,170.8006
580,16288,7295,42395,329.6763,170.7823
581,16315,7295,42395,329.6463,170.7745
582,16339,7295,42395,329.4978,170.7643
583,16345,7295,42395,329.3525,170.7641
584,16348,7295,42395,329.3444,170.7621
585,16365,7295,42395,329.3432,170.7603
586,16378,7295,42395,329.3404,170.7601
587,16380,7295,42395,329.3278,170.7601
588,16391,7295,42395,328.9629,170.7597
589,16427,7295,42395,328.9383,170.7583
590,16440,7295,42395,328.9227,170.7576
591,16447,7295,42395,328.9002,170.7526
592,16459,7295,42395,328.8955,170.7488
593,16500,7295,42395,328.8900,170.7471
